order_id,order_date,supplier,product,category,quantity,unit_price,total_cost,delivery_days,complaint
PO-049896,2025-03-01,AgroFresh GmbH,Nudeln,Getreide,62,1.2,74.4,3,Nein
PO-008685,2025-03-01,AgroFresh GmbH,Käse,Milchprodukte,112,5.97,668.64,3,Nein
PO-017349,2025-03-01,NordFood GmbH,Butter,Milchprodukte,543,2.42,1314.06,5,Nein
PO-036552,2025-03-01,GreenFields GmbH,Rindfleisch,Fleisch,529,10.53,5570.37,7,Nein
PO-020941,2025-03-01,FoodSupply GmbH,Karotten,Obst & Gemüse,812,1.18,958.16,4,Nein
PO-039312,2025-03-01,GreenFields GmbH,Reis,Getreide,713,1.79,1276.27,7,Ja
PO-028153,2025-03-01,LandGut GmbH,TK-Pommes,Tiefkühlprodukte,10,2.06,20.6,6,Nein
PO-044884,2025-03-01,GreenFields GmbH,Joghurt,Milchprodukte,921,0.7,644.7,4,Nein
PO-020538,2025-03-01,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,274,4.96,1359.04,6,Nein
PO-029495,2025-03-01,BioHarvest GmbH,Karotten,Obst & Gemüse,612,1.22,746.64,3,Nein
PO-001916,2025-03-01,EuroFoods GmbH,Reis,Getreide,50,2.09,104.5,4,Ja
PO-030166,2025-03-01,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,855,2.6,2223.0,2,Nein
PO-009810,2025-03-01,BioHarvest GmbH,Milch,Milchprodukte,79,1.07,84.53,4,Nein
PO-043704,2025-03-01,GreenFields GmbH,Reis,Getreide,473,1.79,846.67,4,Nein
PO-029494,2025-03-01,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,157,2.22,348.54,4,Nein
PO-035027,2025-03-01,NordFood GmbH,Butter,Milchprodukte,357,2.3,821.1,5,Nein
PO-036683,2025-03-01,GreenFields GmbH,Putenfleisch,Fleisch,552,6.87,3792.24,5,Nein
PO-007365,2025-03-02,NordFood GmbH,Tomaten,Obst & Gemüse,750,1.99,1492.5,5,Nein
PO-045553,2025-03-02,GreenFields GmbH,Putenfleisch,Fleisch,672,6.98,4690.56,4,Nein
PO-036126,2025-03-02,NordFood GmbH,Butter,Milchprodukte,808,2.33,1882.64,4,Nein
PO-041981,2025-03-02,LandGut GmbH,Reis,Getreide,182,1.84,334.88,7,Ja
PO-021270,2025-03-02,FoodSupply GmbH,Rindfleisch,Fleisch,424,11.8,5003.2,4,Nein
PO-027588,2025-03-02,GreenFields GmbH,Äpfel,Obst & Gemüse,245,1.41,345.45,5,Nein
PO-023054,2025-03-02,FoodSupply GmbH,Bananen,Obst & Gemüse,36,1.4,50.4,3,Nein
PO-035239,2025-03-02,NordFood GmbH,Milch,Milchprodukte,962,0.99,952.38,8,Nein
PO-023691,2025-03-02,AgroFresh GmbH,Tomaten,Obst & Gemüse,764,2.22,1696.08,3,Nein
PO-046275,2025-03-02,FoodSupply GmbH,Tomaten,Obst & Gemüse,586,2.19,1283.34,3,Nein
PO-027741,2025-03-02,FreshTrade GmbH,Rindfleisch,Fleisch,877,11.5,10085.5,6,Nein
PO-007863,2025-03-02,LandGut GmbH,Putenfleisch,Fleisch,240,7.42,1780.8,8,Nein
PO-002748,2025-03-02,BioHarvest GmbH,Mehl,Getreide,432,0.93,401.76,5,Nein
PO-000660,2025-03-02,LandGut GmbH,Rindfleisch,Fleisch,479,11.07,5302.53,7,Nein
PO-011822,2025-03-02,LandGut GmbH,Nudeln,Getreide,250,1.1,275.0,5,Nein
PO-013585,2025-03-02,BioHarvest GmbH,Karotten,Obst & Gemüse,464,1.3,603.2,4,Nein
PO-025330,2025-03-02,EuroFoods GmbH,Äpfel,Obst & Gemüse,627,1.46,915.42,2,Nein
PO-047168,2025-03-02,FreshTrade GmbH,Joghurt,Milchprodukte,673,0.7,471.1,3,Nein
PO-038912,2025-03-02,NordFood GmbH,Milch,Milchprodukte,440,1.0,440.0,3,Nein
PO-002640,2025-03-02,BioHarvest GmbH,Rindfleisch,Fleisch,630,13.06,8227.8,5,Nein
PO-049933,2025-03-02,EuroFoods GmbH,Hähnchen,Fleisch,210,6.66,1398.6,5,Nein
PO-009004,2025-03-02,BioHarvest GmbH,Hähnchen,Fleisch,903,7.74,6989.22,6,Nein
PO-016740,2025-03-02,NordFood GmbH,Butter,Milchprodukte,118,2.19,258.42,2,Nein
PO-022047,2025-03-02,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,405,2.06,834.3,4,Nein
PO-049853,2025-03-02,FreshTrade GmbH,Putenfleisch,Fleisch,160,7.17,1147.2,6,Nein
PO-028176,2025-03-02,LandGut GmbH,Reis,Getreide,692,1.95,1349.4,7,Nein
PO-048983,2025-03-02,LandGut GmbH,Äpfel,Obst & Gemüse,297,1.41,418.77,9,Nein
PO-007741,2025-03-02,LandGut GmbH,Nudeln,Getreide,839,1.08,906.12,3,Nein
PO-004381,2025-03-02,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,795,4.64,3688.8,5,Nein
PO-014951,2025-03-02,NordFood GmbH,Reis,Getreide,186,1.9,353.4,3,Nein
PO-025554,2025-03-02,NordFood GmbH,Bananen,Obst & Gemüse,775,1.2,930.0,6,Ja
PO-037116,2025-03-02,AgroFresh GmbH,Karotten,Obst & Gemüse,492,1.2,590.4,5,Nein
PO-017406,2025-03-02,AgroFresh GmbH,Rindfleisch,Fleisch,871,11.53,10042.63,1,Nein
PO-046673,2025-03-02,GreenFields GmbH,Joghurt,Milchprodukte,531,0.71,377.01,5,Nein
PO-037096,2025-03-02,BioHarvest GmbH,Haferflocken,Getreide,220,1.56,343.2,3,Nein
PO-002609,2025-03-02,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,207,4.9,1014.3,1,Ja
PO-005148,2025-03-02,BioHarvest GmbH,Tomaten,Obst & Gemüse,326,2.35,766.1,1,Nein
PO-038991,2025-03-02,FoodSupply GmbH,Äpfel,Obst & Gemüse,902,1.37,1235.74,5,Nein
PO-022851,2025-03-02,BioHarvest GmbH,Rindfleisch,Fleisch,677,12.78,8652.06,3,Nein
PO-013567,2025-03-02,EuroFoods GmbH,Rindfleisch,Fleisch,178,11.26,2004.28,6,Nein
PO-008092,2025-03-02,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,702,3.09,2169.18,3,Nein
PO-035157,2025-03-02,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,144,4.95,712.8,5,Nein
PO-014129,2025-03-02,BioHarvest GmbH,Haferflocken,Getreide,614,1.58,970.12,2,Nein
PO-003810,2025-03-02,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,110,2.71,298.1,1,Nein
PO-014155,2025-03-02,GreenFields GmbH,Butter,Milchprodukte,898,2.2,1975.6,5,Nein
PO-031401,2025-03-02,FreshTrade GmbH,Joghurt,Milchprodukte,230,0.74,170.2,7,Nein
PO-026081,2025-03-02,NordFood GmbH,Butter,Milchprodukte,495,2.25,1113.75,4,Nein
PO-017240,2025-03-02,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,604,1.95,1177.8,5,Nein
PO-013951,2025-03-02,NordFood GmbH,Karotten,Obst & Gemüse,670,1.21,810.7,3,Nein
PO-039057,2025-03-03,LandGut GmbH,Milch,Milchprodukte,554,0.88,487.52,7,Nein
PO-013070,2025-03-03,AgroFresh GmbH,Nudeln,Getreide,588,1.14,670.32,4,Nein
PO-020506,2025-03-03,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,396,2.58,1021.68,4,Nein
PO-035380,2025-03-03,GreenFields GmbH,Käse,Milchprodukte,23,5.71,131.33,6,Nein
PO-030028,2025-03-03,BioHarvest GmbH,Rindfleisch,Fleisch,876,12.5,10950.0,2,Nein
PO-011377,2025-03-03,EuroFoods GmbH,Käse,Milchprodukte,96,5.86,562.56,4,Nein
PO-014488,2025-03-03,LandGut GmbH,Äpfel,Obst & Gemüse,406,1.35,548.1,6,Nein
PO-006572,2025-03-03,NordFood GmbH,Putenfleisch,Fleisch,1000,7.66,7660.0,4,Nein
PO-009720,2025-03-03,GreenFields GmbH,Haferflocken,Getreide,249,1.23,306.27,4,Nein
PO-011711,2025-03-03,FreshTrade GmbH,Hähnchen,Fleisch,349,6.68,2331.32,4,Nein
PO-028299,2025-03-03,FoodSupply GmbH,Haferflocken,Getreide,539,1.51,813.89,3,Nein
PO-023842,2025-03-03,NordFood GmbH,Nudeln,Getreide,920,1.17,1076.4,5,Nein
PO-018887,2025-03-03,AgroFresh GmbH,Nudeln,Getreide,226,1.27,287.02,3,Nein
PO-018878,2025-03-03,GreenFields GmbH,Äpfel,Obst & Gemüse,376,1.41,530.16,5,Nein
PO-031879,2025-03-03,FreshTrade GmbH,Rindfleisch,Fleisch,66,11.48,757.68,6,Nein
PO-042614,2025-03-03,EuroFoods GmbH,Äpfel,Obst & Gemüse,252,1.45,365.4,4,Nein
PO-002612,2025-03-03,NordFood GmbH,Joghurt,Milchprodukte,359,0.73,262.07,6,Nein
PO-028440,2025-03-03,EuroFoods GmbH,Joghurt,Milchprodukte,263,0.74,194.62,2,Nein
PO-002921,2025-03-03,EuroFoods GmbH,Milch,Milchprodukte,793,0.98,777.14,3,Nein
PO-000075,2025-03-03,FoodSupply GmbH,Bananen,Obst & Gemüse,905,1.25,1131.25,1,Nein
PO-018048,2025-03-03,NordFood GmbH,Milch,Milchprodukte,378,0.95,359.1,6,Nein
PO-017011,2025-03-03,LandGut GmbH,Käse,Milchprodukte,611,5.02,3067.22,7,Nein
PO-008156,2025-03-03,AgroFresh GmbH,Nudeln,Getreide,418,1.24,518.32,2,Nein
PO-032692,2025-03-03,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,561,1.9,1065.9,4,Nein
PO-025624,2025-03-03,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,110,4.32,475.2,7,Nein
PO-031452,2025-03-03,GreenFields GmbH,Joghurt,Milchprodukte,900,0.7,630.0,6,Nein
PO-045936,2025-03-03,EuroFoods GmbH,Joghurt,Milchprodukte,176,0.77,135.52,5,Ja
PO-034907,2025-03-03,NordFood GmbH,Bananen,Obst & Gemüse,162,1.28,207.36,2,Nein
PO-031455,2025-03-03,GreenFields GmbH,Butter,Milchprodukte,996,2.19,2181.24,6,Nein
PO-045820,2025-03-03,NordFood GmbH,Käse,Milchprodukte,465,5.63,2617.95,3,Ja
PO-019011,2025-03-03,EuroFoods GmbH,Rindfleisch,Fleisch,571,11.21,6400.91,4,Nein
PO-009930,2025-03-03,EuroFoods GmbH,Bananen,Obst & Gemüse,205,1.17,239.85,5,Nein
PO-002364,2025-03-03,AgroFresh GmbH,Butter,Milchprodukte,13,2.4,31.2,1,Nein
PO-020433,2025-03-03,AgroFresh GmbH,Karotten,Obst & Gemüse,390,1.17,456.3,6,Nein
PO-028821,2025-03-03,GreenFields GmbH,Bananen,Obst & Gemüse,413,1.14,470.82,6,Nein
PO-022606,2025-03-03,NordFood GmbH,Äpfel,Obst & Gemüse,778,1.44,1120.32,4,Nein
PO-043571,2025-03-03,BioHarvest GmbH,Haferflocken,Getreide,917,1.47,1347.99,1,Nein
PO-015768,2025-03-03,FoodSupply GmbH,Äpfel,Obst & Gemüse,418,1.54,643.72,4,Nein
PO-031283,2025-03-03,LandGut GmbH,TK-Gemüse,Tiefkühlprodukte,404,2.45,989.8,4,Nein
PO-033827,2025-03-03,GreenFields GmbH,Putenfleisch,Fleisch,541,7.71,4171.11,6,Nein
PO-019525,2025-03-03,FreshTrade GmbH,TK-Pommes,Tiefkühlprodukte,155,2.05,317.75,7,Nein
PO-008069,2025-03-03,BioHarvest GmbH,Mehl,Getreide,806,0.89,717.34,1,Nein
PO-032657,2025-03-03,FoodSupply GmbH,Putenfleisch,Fleisch,341,7.97,2717.77,2,Nein
PO-005490,2025-03-03,LandGut GmbH,Rindfleisch,Fleisch,196,11.05,2165.8,8,Nein
PO-025344,2025-03-03,AgroFresh GmbH,Butter,Milchprodukte,764,2.5,1910.0,2,Nein
PO-023642,2025-03-03,FoodSupply GmbH,Äpfel,Obst & Gemüse,759,1.61,1221.99,3,Nein
PO-028783,2025-03-03,FoodSupply GmbH,Tomaten,Obst & Gemüse,565,2.22,1254.3,6,Nein
PO-005087,2025-03-03,NordFood GmbH,Reis,Getreide,329,1.88,618.52,4,Nein
PO-013565,2025-03-03,FreshTrade GmbH,Haferflocken,Getreide,487,1.32,642.84,6,Nein
PO-004789,2025-03-03,GreenFields GmbH,Mehl,Getreide,258,0.86,221.88,4,Ja
PO-029443,2025-03-03,FreshTrade GmbH,TK-Gemüse,Tiefkühlprodukte,528,2.6,1372.8,9,Nein
PO-042464,2025-03-03,BioHarvest GmbH,Haferflocken,Getreide,372,1.4,520.8,1,Nein
PO-027195,2025-03-03,GreenFields GmbH,Mehl,Getreide,96,0.79,75.84,5,Nein
PO-039932,2025-03-03,EuroFoods GmbH,Joghurt,Milchprodukte,313,0.74,231.62,5,Nein
PO-030662,2025-03-03,LandGut GmbH,Äpfel,Obst & Gemüse,344,1.46,502.24,8,Nein
PO-046556,2025-03-03,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,437,0.96,419.52,3,Nein
PO-044957,2025-03-03,LandGut GmbH,Karotten,Obst & Gemüse,945,1.02,963.9,9,Nein
PO-022692,2025-03-03,AgroFresh GmbH,Käse,Milchprodukte,116,5.78,670.48,5,Nein
PO-022075,2025-03-03,FoodSupply GmbH,Karotten,Obst & Gemüse,593,1.22,723.46,5,Nein
PO-048530,2025-03-03,BioHarvest GmbH,Mehl,Getreide,101,0.92,92.92,4,Nein
PO-017568,2025-03-03,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,319,2.74,874.06,5,Nein
PO-027011,2025-03-03,LandGut GmbH,Haferflocken,Getreide,899,1.28,1150.72,9,Nein
PO-042258,2025-03-04,NordFood GmbH,Mehl,Getreide,532,0.88,468.16,4,Nein
PO-007114,2025-03-04,LandGut GmbH,Käse,Milchprodukte,241,5.95,1433.95,5,Nein
PO-027989,2025-03-04,FoodSupply GmbH,Rindfleisch,Fleisch,441,11.23,4952.43,2,Nein
PO-019493,2025-03-04,NordFood GmbH,Äpfel,Obst & Gemüse,566,1.42,803.72,6,Nein
PO-014976,2025-03-04,AgroFresh GmbH,Reis,Getreide,223,1.99,443.77,6,Nein
PO-009008,2025-03-04,EuroFoods GmbH,Putenfleisch,Fleisch,418,7.27,3038.86,2,Nein
PO-024638,2025-03-04,NordFood GmbH,Kartoffeln,Obst & Gemüse,116,0.93,107.88,1,Ja
PO-043596,2025-03-04,GreenFields GmbH,Putenfleisch,Fleisch,166,7.42,1231.72,8,Nein
PO-006099,2025-03-04,GreenFields GmbH,Rindfleisch,Fleisch,290,11.86,3439.4,8,Nein
PO-049514,2025-03-04,FoodSupply GmbH,Käse,Milchprodukte,798,6.24,4979.52,5,Nein
PO-019395,2025-03-04,FoodSupply GmbH,Putenfleisch,Fleisch,96,7.88,756.48,4,Nein
PO-027294,2025-03-04,FoodSupply GmbH,Butter,Milchprodukte,352,2.38,837.76,2,Nein
PO-024624,2025-03-04,FoodSupply GmbH,Nudeln,Getreide,259,1.2,310.8,2,Nein
PO-048033,2025-03-04,BioHarvest GmbH,Haferflocken,Getreide,976,1.57,1532.32,6,Nein
PO-040409,2025-03-04,GreenFields GmbH,Hähnchen,Fleisch,601,6.96,4182.96,5,Nein
PO-008127,2025-03-04,AgroFresh GmbH,Äpfel,Obst & Gemüse,255,1.49,379.95,3,Nein
PO-042941,2025-03-04,AgroFresh GmbH,Hähnchen,Fleisch,662,6.82,4514.84,3,Nein
PO-036862,2025-03-04,NordFood GmbH,Hähnchen,Fleisch,81,6.57,532.17,4,Nein
PO-009865,2025-03-04,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,511,4.55,2325.05,2,Nein
PO-033734,2025-03-04,FreshTrade GmbH,Reis,Getreide,285,1.7,484.5,5,Nein
PO-006018,2025-03-04,FoodSupply GmbH,Haferflocken,Getreide,437,1.44,629.28,2,Nein
PO-020058,2025-03-04,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,51,5.0,255.0,4,Nein
PO-008008,2025-03-04,FreshTrade GmbH,Tomaten,Obst & Gemüse,181,2.0,362.0,3,Nein
PO-038404,2025-03-04,EuroFoods GmbH,Äpfel,Obst & Gemüse,260,1.62,421.2,6,Nein
PO-014591,2025-03-04,AgroFresh GmbH,Haferflocken,Getreide,438,1.37,600.06,3,Nein
PO-032967,2025-03-04,EuroFoods GmbH,Kartoffeln,Obst & Gemüse,89,0.96,85.44,3,Nein
PO-039935,2025-03-04,GreenFields GmbH,Mehl,Getreide,827,0.8,661.6,6,Nein
PO-040332,2025-03-04,AgroFresh GmbH,Äpfel,Obst & Gemüse,198,1.48,293.04,8,Nein
PO-046273,2025-03-04,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,470,2.21,1038.7,2,Nein
PO-009609,2025-03-04,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,853,2.31,1970.43,2,Nein
PO-030890,2025-03-04,FreshTrade GmbH,Äpfel,Obst & Gemüse,802,1.4,1122.8,3,Nein
PO-010982,2025-03-04,BioHarvest GmbH,Äpfel,Obst & Gemüse,883,1.57,1386.31,3,Nein
PO-026805,2025-03-04,NordFood GmbH,Rindfleisch,Fleisch,368,11.15,4103.2,5,Nein
PO-010651,2025-03-04,AgroFresh GmbH,Reis,Getreide,21,1.98,41.58,5,Nein
PO-007025,2025-03-04,NordFood GmbH,Kartoffeln,Obst & Gemüse,459,0.91,417.69,5,Nein
PO-001956,2025-03-04,BioHarvest GmbH,Karotten,Obst & Gemüse,857,1.34,1148.38,2,Nein
PO-019725,2025-03-04,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,588,1.96,1152.48,4,Ja
PO-001571,2025-03-04,FreshTrade GmbH,Rindfleisch,Fleisch,702,11.67,8192.34,6,Nein
PO-007798,2025-03-04,FreshTrade GmbH,Mehl,Getreide,570,0.85,484.5,4,Nein
PO-046293,2025-03-04,NordFood GmbH,Nudeln,Getreide,257,1.19,305.83,1,Nein
PO-004335,2025-03-04,FreshTrade GmbH,Haferflocken,Getreide,304,1.35,410.4,7,Nein
PO-049045,2025-03-04,LandGut GmbH,TK-Beeren,Tiefkühlprodukte,433,4.55,1970.15,6,Nein
PO-037086,2025-03-04,EuroFoods GmbH,Äpfel,Obst & Gemüse,204,1.45,295.8,5,Nein
PO-018575,2025-03-04,FoodSupply GmbH,Butter,Milchprodukte,324,2.27,735.48,4,Nein
PO-003036,2025-03-04,EuroFoods GmbH,Nudeln,Getreide,956,1.19,1137.64,5,Nein
PO-008302,2025-03-04,AgroFresh GmbH,Haferflocken,Getreide,119,1.42,168.98,3,Nein
PO-032550,2025-03-04,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,749,2.11,1580.39,4,Nein
PO-047333,2025-03-04,FoodSupply GmbH,Reis,Getreide,290,1.98,574.2,1,Nein
PO-036346,2025-03-05,NordFood GmbH,Kartoffeln,Obst & Gemüse,849,0.88,747.12,3,Nein
PO-048403,2025-03-05,NordFood GmbH,Butter,Milchprodukte,297,2.42,718.74,4,Nein
PO-025845,2025-03-05,FreshTrade GmbH,Haferflocken,Getreide,595,1.25,743.75,6,Nein
PO-039105,2025-03-05,EuroFoods GmbH,Käse,Milchprodukte,467,6.23,2909.41,5,Nein
PO-045250,2025-03-05,FoodSupply GmbH,Bananen,Obst & Gemüse,154,1.31,201.74,4,Nein
PO-019855,2025-03-05,LandGut GmbH,Haferflocken,Getreide,23,1.25,28.75,4,Nein
PO-006367,2025-03-05,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,837,2.45,2050.65,7,Nein
PO-034298,2025-03-05,FreshTrade GmbH,Haferflocken,Getreide,86,1.38,118.68,3,Nein
PO-039320,2025-03-05,EuroFoods GmbH,Käse,Milchprodukte,598,5.72,3420.56,4,Nein
PO-025858,2025-03-05,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,582,2.02,1175.64,6,Nein
PO-035042,2025-03-05,EuroFoods GmbH,Kartoffeln,Obst & Gemüse,738,0.96,708.48,3,Nein
PO-043637,2025-03-05,BioHarvest GmbH,Butter,Milchprodukte,446,2.46,1097.16,3,Nein
PO-036866,2025-03-05,FoodSupply GmbH,Karotten,Obst & Gemüse,162,1.11,179.82,3,Nein
PO-016852,2025-03-05,EuroFoods GmbH,Reis,Getreide,344,2.03,698.32,3,Nein
PO-030652,2025-03-05,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,579,2.6,1505.4,4,Nein
PO-033661,2025-03-05,FoodSupply GmbH,Putenfleisch,Fleisch,412,8.06,3320.72,6,Nein
PO-034818,2025-03-05,EuroFoods GmbH,Hähnchen,Fleisch,327,6.9,2256.3,5,Nein
PO-044769,2025-03-05,LandGut GmbH,Milch,Milchprodukte,363,0.86,312.18,7,Nein
PO-038064,2025-03-05,FreshTrade GmbH,Bananen,Obst & Gemüse,452,1.19,537.88,2,Nein
PO-040998,2025-03-05,NordFood GmbH,Tomaten,Obst & Gemüse,205,2.0,410.0,4,Nein
PO-002262,2025-03-05,FoodSupply GmbH,Karotten,Obst & Gemüse,617,1.23,758.91,3,Nein
PO-025412,2025-03-05,NordFood GmbH,Hähnchen,Fleisch,708,6.89,4878.12,2,Nein
PO-029302,2025-03-05,FreshTrade GmbH,Karotten,Obst & Gemüse,563,1.13,636.19,6,Nein
PO-002208,2025-03-05,FreshTrade GmbH,Nudeln,Getreide,336,1.15,386.4,5,Nein
PO-027750,2025-03-05,LandGut GmbH,Butter,Milchprodukte,660,2.1,1386.0,6,Nein
PO-040028,2025-03-05,BioHarvest GmbH,Haferflocken,Getreide,644,1.47,946.68,3,Nein
PO-016499,2025-03-05,LandGut GmbH,Reis,Getreide,697,1.86,1296.42,7,Nein
PO-032120,2025-03-05,GreenFields GmbH,Milch,Milchprodukte,713,0.97,691.61,5,Nein
PO-030771,2025-03-05,AgroFresh GmbH,Mehl,Getreide,459,0.89,408.51,6,Nein
PO-004415,2025-03-05,LandGut GmbH,Bananen,Obst & Gemüse,399,1.22,486.78,7,Nein
PO-019275,2025-03-05,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,975,2.87,2798.25,6,Nein
PO-043001,2025-03-05,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,952,0.95,904.4,3,Nein
PO-037068,2025-03-05,FreshTrade GmbH,Reis,Getreide,659,1.71,1126.89,6,Nein
PO-030809,2025-03-05,AgroFresh GmbH,Putenfleisch,Fleisch,560,7.75,4340.0,1,Nein
PO-035465,2025-03-05,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,720,4.49,3232.8,3,Nein
PO-034775,2025-03-05,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,346,2.05,709.3,6,Nein
PO-020667,2025-03-05,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,509,2.29,1165.61,3,Nein
PO-032725,2025-03-05,FreshTrade GmbH,Karotten,Obst & Gemüse,197,1.11,218.67,7,Nein
PO-010696,2025-03-05,LandGut GmbH,Rindfleisch,Fleisch,805,10.8,8694.0,9,Nein
PO-044903,2025-03-06,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,362,1.93,698.66,6,Nein
PO-040881,2025-03-06,LandGut GmbH,TK-Pommes,Tiefkühlprodukte,219,1.92,420.48,5,Nein
PO-035017,2025-03-06,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,526,2.68,1409.68,5,Nein
PO-048298,2025-03-06,GreenFields GmbH,Hähnchen,Fleisch,277,6.66,1844.82,7,Nein
PO-017881,2025-03-06,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,590,4.49,2649.1,4,Nein
PO-038976,2025-03-06,FreshTrade GmbH,Milch,Milchprodukte,370,0.99,366.3,6,Nein
PO-031165,2025-03-06,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,510,2.24,1142.4,4,Nein
PO-007279,2025-03-06,NordFood GmbH,Bananen,Obst & Gemüse,818,1.25,1022.5,2,Nein
PO-039161,2025-03-06,FreshTrade GmbH,Käse,Milchprodukte,162,5.59,905.58,4,Nein
PO-049403,2025-03-06,FoodSupply GmbH,Joghurt,Milchprodukte,189,0.84,158.76,3,Nein
PO-040900,2025-03-06,LandGut GmbH,Karotten,Obst & Gemüse,125,1.07,133.75,6,Nein
PO-004254,2025-03-06,FoodSupply GmbH,Käse,Milchprodukte,104,5.62,584.48,3,Nein
PO-049606,2025-03-06,AgroFresh GmbH,Mehl,Getreide,548,0.92,504.16,1,Nein
PO-031419,2025-03-06,LandGut GmbH,Mehl,Getreide,495,0.79,391.05,7,Nein
PO-024311,2025-03-06,NordFood GmbH,Bananen,Obst & Gemüse,975,1.34,1306.5,6,Nein
PO-042321,2025-03-06,GreenFields GmbH,Bananen,Obst & Gemüse,785,1.1,863.5,6,Nein
PO-013430,2025-03-06,AgroFresh GmbH,Mehl,Getreide,516,0.84,433.44,4,Nein
PO-013394,2025-03-06,LandGut GmbH,Rindfleisch,Fleisch,376,11.35,4267.6,8,Nein
PO-048901,2025-03-06,FoodSupply GmbH,Äpfel,Obst & Gemüse,955,1.49,1422.95,4,Nein
PO-001501,2025-03-06,GreenFields GmbH,Käse,Milchprodukte,996,5.7,5677.2,7,Nein
PO-008794,2025-03-06,BioHarvest GmbH,Tomaten,Obst & Gemüse,12,2.15,25.8,2,Nein
PO-026038,2025-03-06,FreshTrade GmbH,Milch,Milchprodukte,626,1.01,632.26,3,Nein
PO-022930,2025-03-06,FreshTrade GmbH,Reis,Getreide,797,1.88,1498.36,7,Nein
PO-012321,2025-03-06,GreenFields GmbH,Tomaten,Obst & Gemüse,535,2.05,1096.75,5,Nein
PO-040891,2025-03-06,NordFood GmbH,Reis,Getreide,762,1.81,1379.22,5,Nein
PO-013076,2025-03-06,GreenFields GmbH,Käse,Milchprodukte,285,5.59,1593.15,7,Nein
PO-044409,2025-03-06,FreshTrade GmbH,Butter,Milchprodukte,233,2.3,535.9,3,Nein
PO-042513,2025-03-06,AgroFresh GmbH,Karotten,Obst & Gemüse,647,1.21,782.87,2,Nein
PO-008776,2025-03-06,FoodSupply GmbH,Butter,Milchprodukte,93,2.47,229.71,3,Nein
PO-015741,2025-03-06,NordFood GmbH,Rindfleisch,Fleisch,555,12.26,6804.3,4,Ja
PO-022689,2025-03-06,FoodSupply GmbH,Haferflocken,Getreide,592,1.38,816.96,3,Nein
PO-017753,2025-03-06,LandGut GmbH,Rindfleisch,Fleisch,975,10.41,10149.75,5,Nein
PO-004445,2025-03-06,EuroFoods GmbH,Nudeln,Getreide,80,1.15,92.0,1,Nein
PO-040656,2025-03-06,LandGut GmbH,Käse,Milchprodukte,647,5.33,3448.51,7,Nein
PO-019620,2025-03-06,EuroFoods GmbH,Äpfel,Obst & Gemüse,874,1.37,1197.38,6,Nein
PO-030456,2025-03-06,AgroFresh GmbH,Äpfel,Obst & Gemüse,633,1.6,1012.8,4,Nein
PO-004115,2025-03-06,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,545,4.7,2561.5,1,Nein
PO-014340,2025-03-06,EuroFoods GmbH,Joghurt,Milchprodukte,781,0.78,609.18,5,Nein
PO-028607,2025-03-06,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,839,2.76,2315.64,1,Nein
PO-045006,2025-03-06,AgroFresh GmbH,Äpfel,Obst & Gemüse,881,1.62,1427.22,2,Nein
PO-036161,2025-03-06,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,777,2.08,1616.16,1,Nein
PO-043559,2025-03-06,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,839,2.2,1845.8,2,Nein
PO-004826,2025-03-06,LandGut GmbH,Äpfel,Obst & Gemüse,96,1.43,137.28,8,Nein
